close_days,sl_perc,tp_perc,buy_threshold,sell_threshold,Return [%]
1,0.006,0.001,0.005,0.001,1.2176531225029712
1,0.006,0.005,0.005,0.001,1.2176531225029712
1,0.006,0.003,0.005,0.001,1.2176531225029712
1,0.006,0.008,0.005,0.001,1.2176531225029712
1,0.006,0.006,0.005,0.001,1.2176531225029712
1,0.006,0.007,0.005,0.001,1.2176531225029712
1,0.006,0.004,0.005,0.001,1.2176531225029712
1,0.006,0.002,0.005,0.001,1.2176531225029712
1,0.001,0.006,0.003,0.001,1.2276887601704705
1,0.001,0.007,0.003,0.001,1.2276887601704705
1,0.001,0.001,0.003,0.001,1.2276887601704705
1,0.001,0.005,0.003,0.001,1.2276887601704705
1,0.001,0.008,0.003,0.001,1.2276887601704705
1,0.001,0.002,0.003,0.001,1.2276887601704705
1,0.001,0.003,0.003,0.001,1.2276887601704705
1,0.001,0.004,0.003,0.001,1.2276887601704705
1,0.008,0.005,0.004,0.003,1.240172669489804
1,0.008,0.006,0.004,0.003,1.240172669489804
1,0.008,0.004,0.004,0.003,1.240172669489804
1,0.008,0.002,0.004,0.003,1.240172669489804
1,0.008,0.007,0.004,0.003,1.240172669489804
1,0.008,0.008,0.004,0.003,1.240172669489804
1,0.008,0.003,0.004,0.003,1.240172669489804
1,0.008,0.001,0.004,0.003,1.240172669489804
1,0.002,0.001,0.004,0.001,1.2409455836195395
1,0.002,0.008,0.004,0.001,1.2409455836195395
1,0.002,0.005,0.004,0.001,1.2409455836195395
1,0.002,0.007,0.004,0.001,1.2409455836195395
1,0.002,0.006,0.004,0.001,1.2409455836195395
1,0.002,0.003,0.004,0.001,1.2409455836195395
1,0.002,0.004,0.004,0.001,1.2409455836195395
1,0.002,0.002,0.004,0.001,1.2409455836195395
1,0.006,0.002,0.005,0.002,1.241887900651174
1,0.006,0.003,0.005,0.002,1.241887900651174
1,0.006,0.004,0.005,0.002,1.241887900651174
1,0.006,0.001,0.005,0.002,1.241887900651174
1,0.006,0.008,0.005,0.002,1.241887900651174
1,0.006,0.005,0.005,0.002,1.241887900651174
1,0.006,0.007,0.005,0.002,1.241887900651174
1,0.006,0.006,0.005,0.002,1.241887900651174
2,0.003,0.005,0.004,0.001,1.2486076800787107
2,0.003,0.004,0.004,0.001,1.2486076800787107
2,0.003,0.006,0.004,0.001,1.2486076800787107
2,0.003,0.007,0.004,0.001,1.2486076800787107
2,0.003,0.008,0.004,0.001,1.2486076800787107
2,0.003,0.003,0.004,0.001,1.2486076800787107
2,0.003,0.002,0.004,0.001,1.2486076800787107
2,0.003,0.001,0.004,0.001,1.2486076800787107
1,0.001,0.007,0.003,0.005,1.2495917734708162
1,0.001,0.008,0.003,0.005,1.2495917734708162
1,0.001,0.004,0.003,0.005,1.2495917734708162
1,0.001,0.005,0.003,0.005,1.2495917734708162
1,0.001,0.003,0.003,0.005,1.2495917734708162
1,0.001,0.001,0.003,0.005,1.2495917734708162
1,0.001,0.006,0.003,0.005,1.2495917734708162
1,0.001,0.002,0.003,0.005,1.2495917734708162
1,0.002,0.002,0.004,0.003,1.2527907392933266
1,0.002,0.007,0.004,0.003,1.2527907392933266
1,0.002,0.004,0.004,0.003,1.2527907392933266
1,0.002,0.001,0.004,0.003,1.2527907392933266
1,0.002,0.003,0.004,0.003,1.2527907392933266
1,0.002,0.008,0.004,0.003,1.2527907392933266
1,0.002,0.006,0.004,0.003,1.2527907392933266
1,0.002,0.005,0.004,0.003,1.2527907392933266
2,0.001,0.002,0.005,0.005,1.2538255607393392
2,0.001,0.006,0.005,0.005,1.2538255607393392
2,0.001,0.005,0.005,0.005,1.2538255607393392
2,0.001,0.001,0.005,0.005,1.2538255607393392
2,0.001,0.004,0.005,0.005,1.2538255607393392
2,0.001,0.003,0.005,0.005,1.2538255607393392
2,0.001,0.007,0.005,0.005,1.2538255607393392
2,0.001,0.008,0.005,0.005,1.2538255607393392
2,0.001,0.002,0.003,0.001,1.2544746928372585
2,0.001,0.005,0.003,0.001,1.2544746928372585
2,0.001,0.007,0.003,0.001,1.2544746928372585
2,0.001,0.003,0.003,0.001,1.2544746928372585
2,0.001,0.006,0.003,0.001,1.2544746928372585
2,0.001,0.004,0.003,0.001,1.2544746928372585
2,0.001,0.008,0.003,0.001,1.2544746928372585
2,0.001,0.001,0.003,0.001,1.2544746928372585
2,0.007,0.008,0.004,0.004,1.2556928029845644
2,0.007,0.003,0.004,0.004,1.2556928029845644
2,0.007,0.002,0.004,0.004,1.2556928029845644
2,0.007,0.005,0.004,0.004,1.2556928029845644
2,0.007,0.004,0.004,0.004,1.2556928029845644
2,0.007,0.007,0.004,0.004,1.2556928029845644
2,0.007,0.006,0.004,0.004,1.2556928029845644
2,0.007,0.001,0.004,0.004,1.2556928029845644
2,0.003,0.004,0.004,0.002,1.2566585936434838
2,0.003,0.002,0.004,0.002,1.2566585936434838
2,0.003,0.005,0.004,0.002,1.2566585936434838
2,0.003,0.003,0.004,0.002,1.2566585936434838
2,0.003,0.007,0.004,0.002,1.2566585936434838
2,0.003,0.006,0.004,0.002,1.2566585936434838
2,0.003,0.001,0.004,0.002,1.2566585936434838
2,0.003,0.008,0.004,0.002,1.2566585936434838
2,0.006,0.002,0.003,0.001,1.2730452229037421
2,0.006,0.007,0.003,0.001,1.2730452229037421
2,0.006,0.004,0.003,0.001,1.2730452229037421
2,0.006,0.006,0.003,0.001,1.2730452229037421
2,0.006,0.001,0.003,0.001,1.2730452229037421
2,0.006,0.005,0.003,0.001,1.2730452229037421
2,0.006,0.008,0.003,0.001,1.2730452229037421
2,0.006,0.003,0.003,0.001,1.2730452229037421
2,0.007,0.002,0.003,0.005,1.282698389143699
2,0.007,0.007,0.003,0.005,1.282698389143699
2,0.007,0.006,0.003,0.005,1.282698389143699
2,0.007,0.003,0.003,0.005,1.282698389143699
2,0.007,0.008,0.003,0.005,1.282698389143699
2,0.007,0.005,0.003,0.005,1.282698389143699
2,0.007,0.001,0.003,0.005,1.282698389143699
2,0.007,0.004,0.003,0.005,1.282698389143699
2,0.003,0.001,0.004,0.005,1.2842762979321
2,0.003,0.005,0.004,0.005,1.2842762979321
2,0.003,0.008,0.004,0.005,1.2842762979321
2,0.003,0.004,0.004,0.005,1.2842762979321
2,0.003,0.007,0.004,0.005,1.2842762979321
2,0.003,0.006,0.004,0.005,1.2842762979321
2,0.003,0.002,0.004,0.005,1.2842762979321
2,0.003,0.003,0.004,0.005,1.2842762979321
2,0.007,0.003,0.002,0.003,1.2895899789999892
2,0.007,0.007,0.002,0.003,1.2895899789999892
2,0.007,0.008,0.002,0.003,1.2895899789999892
2,0.007,0.004,0.002,0.003,1.2895899789999892
2,0.007,0.002,0.002,0.003,1.2895899789999892
2,0.007,0.005,0.002,0.003,1.2895899789999892
2,0.007,0.001,0.002,0.003,1.2895899789999892
2,0.007,0.006,0.002,0.003,1.2895899789999892
2,0.004,0.002,0.005,0.005,1.301088840993316
2,0.004,0.003,0.005,0.005,1.301088840993316
2,0.004,0.001,0.005,0.005,1.301088840993316
2,0.004,0.004,0.005,0.005,1.301088840993316
2,0.004,0.005,0.005,0.005,1.301088840993316
2,0.004,0.006,0.005,0.005,1.301088840993316
2,0.004,0.008,0.005,0.005,1.301088840993316
2,0.004,0.007,0.005,0.005,1.301088840993316
1,0.003,0.002,0.004,0.005,1.3018328155403651
1,0.003,0.001,0.004,0.005,1.3018328155403651
1,0.003,0.003,0.004,0.005,1.3018328155403651
1,0.003,0.007,0.004,0.005,1.3018328155403651
1,0.003,0.005,0.004,0.005,1.3018328155403651
1,0.003,0.006,0.004,0.005,1.3018328155403651
1,0.003,0.008,0.004,0.005,1.3018328155403651
1,0.003,0.004,0.004,0.005,1.3018328155403651
1,0.003,0.004,0.005,0.002,1.3018518278348288
1,0.003,0.002,0.005,0.002,1.3018518278348288
1,0.003,0.001,0.005,0.002,1.3018518278348288
1,0.003,0.005,0.005,0.002,1.3018518278348288
1,0.003,0.006,0.005,0.002,1.3018518278348288
1,0.003,0.007,0.005,0.002,1.3018518278348288
1,0.003,0.003,0.005,0.002,1.3018518278348288
1,0.003,0.008,0.005,0.002,1.3018518278348288
1,0.006,0.004,0.005,0.005,1.3086080776600018
1,0.006,0.005,0.005,0.005,1.3086080776600018
1,0.006,0.007,0.005,0.005,1.3086080776600018
1,0.006,0.008,0.005,0.005,1.3086080776600018
1,0.006,0.002,0.005,0.005,1.3086080776600018
1,0.006,0.003,0.005,0.005,1.3086080776600018
1,0.006,0.006,0.005,0.005,1.3086080776600018
1,0.006,0.001,0.005,0.005,1.3086080776600018
2,0.006,0.005,0.003,0.002,1.3112725207870803
2,0.006,0.001,0.003,0.002,1.3112725207870803
2,0.006,0.007,0.003,0.002,1.3112725207870803
2,0.006,0.006,0.003,0.002,1.3112725207870803
2,0.006,0.004,0.003,0.002,1.3112725207870803
2,0.006,0.003,0.003,0.002,1.3112725207870803
2,0.006,0.008,0.003,0.002,1.3112725207870803
2,0.006,0.002,0.003,0.002,1.3112725207870803
2,0.004,0.008,0.002,0.003,1.315842161141859
2,0.004,0.007,0.002,0.003,1.315842161141859
2,0.004,0.004,0.002,0.003,1.315842161141859
2,0.004,0.005,0.002,0.003,1.315842161141859
2,0.004,0.006,0.002,0.003,1.315842161141859
2,0.004,0.002,0.002,0.003,1.315842161141859
2,0.004,0.003,0.002,0.003,1.315842161141859
2,0.004,0.001,0.002,0.003,1.315842161141859
1,0.001,0.004,0.003,0.002,1.320329370289452
1,0.001,0.001,0.003,0.002,1.320329370289452
1,0.001,0.005,0.003,0.002,1.320329370289452
1,0.001,0.006,0.003,0.002,1.320329370289452
1,0.001,0.002,0.003,0.002,1.320329370289452
1,0.001,0.008,0.003,0.002,1.320329370289452
1,0.001,0.007,0.003,0.002,1.320329370289452
1,0.001,0.003,0.003,0.002,1.320329370289452
2,0.004,0.001,0.003,0.005,1.3223919257685945
2,0.004,0.002,0.003,0.005,1.3223919257685945
2,0.004,0.003,0.003,0.005,1.3223919257685945
2,0.004,0.004,0.003,0.005,1.3223919257685945
2,0.004,0.005,0.003,0.005,1.3223919257685945
2,0.004,0.008,0.003,0.005,1.3223919257685945
2,0.004,0.007,0.003,0.005,1.3223919257685945
2,0.004,0.006,0.003,0.005,1.3223919257685945
2,0.003,0.005,0.002,0.001,1.324941724062948
2,0.003,0.006,0.002,0.001,1.324941724062948
2,0.003,0.002,0.002,0.001,1.324941724062948
2,0.003,0.004,0.002,0.001,1.324941724062948
2,0.003,0.003,0.002,0.001,1.324941724062948
2,0.003,0.007,0.002,0.001,1.324941724062948
2,0.003,0.001,0.002,0.001,1.324941724062948
2,0.003,0.008,0.002,0.001,1.324941724062948
2,0.003,0.002,0.002,0.005,1.3288041312392807
2,0.003,0.001,0.002,0.005,1.3288041312392807
2,0.003,0.008,0.002,0.005,1.3288041312392807
2,0.003,0.007,0.002,0.005,1.3288041312392807
2,0.003,0.004,0.002,0.005,1.3288041312392807
2,0.003,0.006,0.002,0.005,1.3288041312392807
2,0.003,0.005,0.002,0.005,1.3288041312392807
2,0.003,0.003,0.002,0.005,1.3288041312392807
1,0.007,0.008,0.003,0.001,1.330071942543763
1,0.007,0.003,0.003,0.001,1.330071942543763
1,0.007,0.001,0.003,0.001,1.330071942543763
1,0.007,0.007,0.003,0.001,1.330071942543763
1,0.007,0.004,0.003,0.001,1.330071942543763
1,0.007,0.005,0.003,0.001,1.330071942543763
1,0.007,0.002,0.003,0.001,1.330071942543763
1,0.007,0.006,0.003,0.001,1.330071942543763
2,0.001,0.006,0.005,0.002,1.3351173538298629
2,0.001,0.001,0.005,0.002,1.3351173538298629
2,0.001,0.008,0.005,0.002,1.3351173538298629
2,0.001,0.002,0.005,0.002,1.3351173538298629
2,0.001,0.007,0.005,0.002,1.3351173538298629
2,0.001,0.005,0.005,0.002,1.3351173538298629
2,0.001,0.003,0.005,0.002,1.3351173538298629
2,0.001,0.004,0.005,0.002,1.3351173538298629
1,0.005,0.006,0.005,0.002,1.3363891593755284
1,0.005,0.002,0.005,0.002,1.3363891593755284
1,0.005,0.003,0.005,0.002,1.3363891593755284
1,0.005,0.008,0.005,0.002,1.3363891593755284
1,0.005,0.004,0.005,0.002,1.3363891593755284
1,0.005,0.005,0.005,0.002,1.3363891593755284
1,0.005,0.007,0.005,0.002,1.3363891593755284
1,0.005,0.001,0.005,0.002,1.3363891593755284
1,0.002,0.003,0.005,0.002,1.3410640987110771
1,0.002,0.008,0.005,0.002,1.3410640987110771
1,0.002,0.001,0.005,0.002,1.3410640987110771
1,0.002,0.002,0.005,0.002,1.3410640987110771
1,0.002,0.005,0.005,0.002,1.3410640987110771
1,0.002,0.006,0.005,0.002,1.3410640987110771
1,0.002,0.007,0.005,0.002,1.3410640987110771
1,0.002,0.004,0.005,0.002,1.3410640987110771
2,0.004,0.006,0.005,0.001,1.3416230482544051
2,0.004,0.002,0.005,0.001,1.3416230482544051
2,0.004,0.003,0.005,0.001,1.3416230482544051
2,0.004,0.005,0.005,0.001,1.3416230482544051
2,0.004,0.008,0.005,0.001,1.3416230482544051
2,0.004,0.001,0.005,0.001,1.3416230482544051
2,0.004,0.007,0.005,0.001,1.3416230482544051
2,0.004,0.004,0.005,0.001,1.3416230482544051
1,0.008,0.007,0.004,0.004,1.3495833932809282
1,0.008,0.001,0.004,0.004,1.3495833932809282
1,0.008,0.003,0.004,0.004,1.3495833932809282
1,0.008,0.008,0.004,0.004,1.3495833932809282
1,0.008,0.006,0.004,0.004,1.3495833932809282
1,0.008,0.004,0.004,0.004,1.3495833932809282
1,0.008,0.005,0.004,0.004,1.3495833932809282
1,0.008,0.002,0.004,0.004,1.3495833932809282
2,0.001,0.003,0.003,0.005,1.3580413300468497
2,0.001,0.008,0.003,0.005,1.3580413300468497
2,0.001,0.002,0.003,0.005,1.3580413300468497
2,0.001,0.001,0.003,0.005,1.3580413300468497
2,0.001,0.007,0.003,0.005,1.3580413300468497
2,0.001,0.006,0.003,0.005,1.3580413300468497
2,0.001,0.005,0.003,0.005,1.3580413300468497
2,0.001,0.004,0.003,0.005,1.3580413300468497
2,0.003,0.006,0.005,0.001,1.3582585494778336
2,0.003,0.004,0.005,0.001,1.3582585494778336
2,0.003,0.002,0.005,0.001,1.3582585494778336
2,0.003,0.005,0.005,0.001,1.3582585494778336
2,0.003,0.001,0.005,0.001,1.3582585494778336
2,0.003,0.008,0.005,0.001,1.3582585494778336
2,0.003,0.007,0.005,0.001,1.3582585494778336
2,0.003,0.003,0.005,0.001,1.3582585494778336
2,0.005,0.005,0.003,0.005,1.3617493546776323
2,0.005,0.003,0.003,0.005,1.3617493546776323
2,0.005,0.006,0.003,0.005,1.3617493546776323
2,0.005,0.002,0.003,0.005,1.3617493546776323
2,0.005,0.008,0.003,0.005,1.3617493546776323
2,0.005,0.001,0.003,0.005,1.3617493546776323
2,0.005,0.004,0.003,0.005,1.3617493546776323
2,0.005,0.007,0.003,0.005,1.3617493546776323
2,0.004,0.004,0.003,0.001,1.3642442635745247
2,0.004,0.005,0.003,0.001,1.3642442635745247
2,0.004,0.008,0.003,0.001,1.3642442635745247
2,0.004,0.007,0.003,0.001,1.3642442635745247
2,0.004,0.003,0.003,0.001,1.3642442635745247
2,0.004,0.006,0.003,0.001,1.3642442635745247
2,0.004,0.002,0.003,0.001,1.3642442635745247
2,0.004,0.001,0.003,0.001,1.3642442635745247
1,0.005,0.005,0.005,0.001,1.3687197041464099
1,0.005,0.001,0.005,0.001,1.3687197041464099
1,0.005,0.008,0.005,0.001,1.3687197041464099
1,0.005,0.002,0.005,0.001,1.3687197041464099
1,0.005,0.006,0.005,0.001,1.3687197041464099
1,0.005,0.007,0.005,0.001,1.3687197041464099
1,0.005,0.003,0.005,0.001,1.3687197041464099
1,0.005,0.004,0.005,0.001,1.3687197041464099
2,0.003,0.005,0.005,0.002,1.3699089557328343
2,0.003,0.001,0.005,0.002,1.3699089557328343
2,0.003,0.003,0.005,0.002,1.3699089557328343
2,0.003,0.007,0.005,0.002,1.3699089557328343
2,0.003,0.008,0.005,0.002,1.3699089557328343
2,0.003,0.006,0.005,0.002,1.3699089557328343
2,0.003,0.004,0.005,0.002,1.3699089557328343
2,0.003,0.002,0.005,0.002,1.3699089557328343
1,0.001,0.005,0.005,0.001,1.3716737832840902
1,0.001,0.007,0.005,0.001,1.3716737832840902
1,0.001,0.008,0.005,0.001,1.3716737832840902
1,0.001,0.002,0.005,0.001,1.3716737832840902
1,0.001,0.001,0.005,0.001,1.3716737832840902
1,0.001,0.003,0.005,0.001,1.3716737832840902
1,0.001,0.004,0.005,0.001,1.3716737832840902
1,0.001,0.006,0.005,0.001,1.3716737832840902
1,0.002,0.003,0.002,0.005,1.3772112697619718
1,0.002,0.008,0.002,0.005,1.3772112697619718
1,0.002,0.006,0.002,0.005,1.3772112697619718
1,0.002,0.002,0.002,0.005,1.3772112697619718
1,0.002,0.004,0.002,0.005,1.3772112697619718
1,0.002,0.001,0.002,0.005,1.3772112697619718
1,0.002,0.007,0.002,0.005,1.3772112697619718
1,0.002,0.005,0.002,0.005,1.3772112697619718
2,0.002,0.001,0.005,0.002,1.3784288045815742
2,0.002,0.002,0.005,0.002,1.3784288045815742
2,0.002,0.007,0.005,0.002,1.3784288045815742
2,0.002,0.006,0.005,0.002,1.3784288045815742
2,0.002,0.005,0.005,0.002,1.3784288045815742
2,0.002,0.004,0.005,0.002,1.3784288045815742
2,0.002,0.008,0.005,0.002,1.3784288045815742
2,0.002,0.003,0.005,0.002,1.3784288045815742
1,0.002,0.004,0.003,0.002,1.384432020632649
1,0.002,0.001,0.003,0.002,1.384432020632649
1,0.002,0.007,0.003,0.002,1.384432020632649
1,0.002,0.008,0.003,0.002,1.384432020632649
1,0.002,0.003,0.003,0.002,1.384432020632649
1,0.002,0.005,0.003,0.002,1.384432020632649
1,0.002,0.002,0.003,0.002,1.384432020632649
1,0.002,0.006,0.003,0.002,1.384432020632649
1,0.001,0.007,0.005,0.005,1.3904860082810349
1,0.001,0.005,0.005,0.005,1.3904860082810349
1,0.001,0.001,0.005,0.005,1.3904860082810349
1,0.001,0.004,0.005,0.005,1.3904860082810349
1,0.001,0.003,0.005,0.005,1.3904860082810349
1,0.001,0.002,0.005,0.005,1.3904860082810349
1,0.001,0.006,0.005,0.005,1.3904860082810349
1,0.001,0.008,0.005,0.005,1.3904860082810349
1,0.001,0.006,0.003,0.003,1.4002397640030608
1,0.001,0.001,0.003,0.003,1.4002397640030608
1,0.001,0.004,0.003,0.003,1.4002397640030608
1,0.001,0.003,0.003,0.003,1.4002397640030608
1,0.001,0.007,0.003,0.003,1.4002397640030608
1,0.001,0.002,0.003,0.003,1.4002397640030608
1,0.001,0.008,0.003,0.003,1.4002397640030608
1,0.001,0.005,0.003,0.003,1.4002397640030608
2,0.002,0.001,0.004,0.003,1.4018255001629996
2,0.002,0.008,0.004,0.003,1.4018255001629996
2,0.002,0.002,0.004,0.003,1.4018255001629996
2,0.002,0.006,0.004,0.003,1.4018255001629996
2,0.002,0.007,0.004,0.003,1.4018255001629996
2,0.002,0.005,0.004,0.003,1.4018255001629996
2,0.002,0.003,0.004,0.003,1.4018255001629996
2,0.002,0.004,0.004,0.003,1.4018255001629996
2,0.003,0.001,0.005,0.005,1.4019826809933231
2,0.003,0.005,0.005,0.005,1.4019826809933231
2,0.003,0.007,0.005,0.005,1.4019826809933231
2,0.003,0.002,0.005,0.005,1.4019826809933231
2,0.003,0.004,0.005,0.005,1.4019826809933231
2,0.003,0.008,0.005,0.005,1.4019826809933231
2,0.003,0.003,0.005,0.005,1.4019826809933231
2,0.003,0.006,0.005,0.005,1.4019826809933231
2,0.002,0.005,0.005,0.005,1.4040093206416864
2,0.002,0.003,0.005,0.005,1.4040093206416864
2,0.002,0.008,0.005,0.005,1.4040093206416864
2,0.002,0.006,0.005,0.005,1.4040093206416864
2,0.002,0.002,0.005,0.005,1.4040093206416864
2,0.002,0.004,0.005,0.005,1.4040093206416864
2,0.002,0.007,0.005,0.005,1.4040093206416864
2,0.002,0.001,0.005,0.005,1.4040093206416864
1,0.005,0.004,0.005,0.005,1.4098635443266592
1,0.005,0.002,0.005,0.005,1.4098635443266592
1,0.005,0.007,0.005,0.005,1.4098635443266592
1,0.005,0.005,0.005,0.005,1.4098635443266592
1,0.005,0.001,0.005,0.005,1.4098635443266592
1,0.005,0.003,0.005,0.005,1.4098635443266592
1,0.005,0.006,0.005,0.005,1.4098635443266592
1,0.005,0.008,0.005,0.005,1.4098635443266592
2,0.001,0.005,0.005,0.003,1.4165088834714272
2,0.001,0.003,0.005,0.003,1.4165088834714272
2,0.001,0.001,0.005,0.003,1.4165088834714272
2,0.001,0.007,0.005,0.003,1.4165088834714272
2,0.001,0.006,0.005,0.003,1.4165088834714272
2,0.001,0.008,0.005,0.003,1.4165088834714272
2,0.001,0.002,0.005,0.003,1.4165088834714272
2,0.001,0.004,0.005,0.003,1.4165088834714272
1,0.003,0.007,0.002,0.005,1.4187487461704602
1,0.003,0.005,0.002,0.005,1.4187487461704602
1,0.003,0.003,0.002,0.005,1.4187487461704602
1,0.003,0.002,0.002,0.005,1.4187487461704602
1,0.003,0.004,0.002,0.005,1.4187487461704602
1,0.003,0.001,0.002,0.005,1.4187487461704602
1,0.003,0.006,0.002,0.005,1.4187487461704602
1,0.003,0.008,0.002,0.005,1.4187487461704602
2,0.007,0.003,0.002,0.004,1.420239875208286
2,0.007,0.006,0.002,0.004,1.420239875208286
2,0.007,0.001,0.002,0.004,1.420239875208286
2,0.007,0.008,0.002,0.004,1.420239875208286
2,0.007,0.004,0.002,0.004,1.420239875208286
2,0.007,0.002,0.002,0.004,1.420239875208286
2,0.007,0.005,0.002,0.004,1.420239875208286
2,0.007,0.007,0.002,0.004,1.420239875208286
1,0.007,0.007,0.003,0.002,1.4227616657645967
1,0.007,0.002,0.003,0.002,1.4227616657645967
1,0.007,0.004,0.003,0.002,1.4227616657645967
1,0.007,0.005,0.003,0.002,1.4227616657645967
1,0.007,0.001,0.003,0.002,1.4227616657645967
1,0.007,0.008,0.003,0.002,1.4227616657645967
1,0.007,0.006,0.003,0.002,1.4227616657645967
1,0.007,0.003,0.003,0.002,1.4227616657645967
2,0.008,0.002,0.002,0.003,1.4363200491022592
2,0.008,0.008,0.002,0.003,1.4363200491022592
2,0.008,0.005,0.002,0.003,1.4363200491022592
2,0.008,0.001,0.002,0.003,1.4363200491022592
2,0.008,0.003,0.002,0.003,1.4363200491022592
2,0.008,0.004,0.002,0.003,1.4363200491022592
2,0.008,0.007,0.002,0.003,1.4363200491022592
2,0.008,0.006,0.002,0.003,1.4363200491022592
2,0.001,0.006,0.003,0.002,1.4391051198941607
2,0.001,0.002,0.003,0.002,1.4391051198941607
2,0.001,0.004,0.003,0.002,1.4391051198941607
2,0.001,0.001,0.003,0.002,1.4391051198941607
2,0.001,0.007,0.003,0.002,1.4391051198941607
2,0.001,0.003,0.003,0.002,1.4391051198941607
2,0.001,0.008,0.003,0.002,1.4391051198941607
2,0.001,0.005,0.003,0.002,1.4391051198941607
1,0.007,0.006,0.004,0.003,1.4418869408231483
1,0.007,0.001,0.004,0.003,1.4418869408231483
1,0.007,0.007,0.004,0.003,1.4418869408231483
1,0.007,0.002,0.004,0.003,1.4418869408231483
1,0.007,0.004,0.004,0.003,1.4418869408231483
1,0.007,0.003,0.004,0.003,1.4418869408231483
1,0.007,0.005,0.004,0.003,1.4418869408231483
1,0.007,0.008,0.004,0.003,1.4418869408231483
2,0.002,0.008,0.002,0.002,1.4525253205999131
2,0.002,0.002,0.002,0.002,1.4525253205999131
2,0.002,0.003,0.002,0.002,1.4525253205999131
2,0.002,0.007,0.002,0.002,1.4525253205999131
2,0.002,0.001,0.002,0.002,1.4525253205999131
2,0.002,0.005,0.002,0.002,1.4525253205999131
2,0.002,0.004,0.002,0.002,1.4525253205999131
2,0.002,0.006,0.002,0.002,1.4525253205999131
1,0.007,0.001,0.002,0.001,1.4594503785408885
1,0.007,0.008,0.002,0.001,1.4594503785408885
1,0.007,0.007,0.002,0.001,1.4594503785408885
1,0.007,0.004,0.002,0.001,1.4594503785408885
1,0.007,0.006,0.002,0.001,1.4594503785408885
1,0.007,0.005,0.002,0.001,1.4594503785408885
1,0.007,0.002,0.002,0.001,1.4594503785408885
1,0.007,0.003,0.002,0.001,1.4594503785408885
1,0.001,0.003,0.005,0.002,1.4604645868873831
1,0.001,0.006,0.005,0.002,1.4604645868873831
1,0.001,0.004,0.005,0.002,1.4604645868873831
1,0.001,0.007,0.005,0.002,1.4604645868873831
1,0.001,0.005,0.005,0.002,1.4604645868873831
1,0.001,0.002,0.005,0.002,1.4604645868873831
1,0.001,0.001,0.005,0.002,1.4604645868873831
1,0.001,0.008,0.005,0.002,1.4604645868873831
1,0.004,0.002,0.005,0.002,1.4629221285797673
1,0.004,0.008,0.005,0.002,1.4629221285797673
1,0.004,0.003,0.005,0.002,1.4629221285797673
1,0.004,0.005,0.005,0.002,1.4629221285797673
1,0.004,0.001,0.005,0.002,1.4629221285797673
1,0.004,0.006,0.005,0.002,1.4629221285797673
1,0.004,0.007,0.005,0.002,1.4629221285797673
1,0.004,0.004,0.005,0.002,1.4629221285797673
1,0.006,0.004,0.002,0.001,1.4702718455190127
1,0.006,0.008,0.002,0.001,1.4702718455190127
1,0.006,0.002,0.002,0.001,1.4702718455190127
1,0.006,0.001,0.002,0.001,1.4702718455190127
1,0.006,0.007,0.002,0.001,1.4702718455190127
1,0.006,0.003,0.002,0.001,1.4702718455190127
1,0.006,0.006,0.002,0.001,1.4702718455190127
1,0.006,0.005,0.002,0.001,1.4702718455190127
1,0.007,0.003,0.003,0.005,1.4826736469886632
1,0.007,0.008,0.003,0.005,1.4826736469886632
1,0.007,0.002,0.003,0.005,1.4826736469886632
1,0.007,0.005,0.003,0.005,1.4826736469886632
1,0.007,0.004,0.003,0.005,1.4826736469886632
1,0.007,0.006,0.003,0.005,1.4826736469886632
1,0.007,0.007,0.003,0.005,1.4826736469886632
1,0.007,0.001,0.003,0.005,1.4826736469886632
1,0.004,0.006,0.002,0.003,1.4952502309958315
1,0.004,0.007,0.002,0.003,1.4952502309958315
1,0.004,0.001,0.002,0.003,1.4952502309958315
1,0.004,0.008,0.002,0.003,1.4952502309958315
1,0.004,0.002,0.002,0.003,1.4952502309958315
1,0.004,0.003,0.002,0.003,1.4952502309958315
1,0.004,0.005,0.002,0.003,1.4952502309958315
1,0.004,0.004,0.002,0.003,1.4952502309958315
1,0.005,0.005,0.003,0.002,1.49597928142335
1,0.005,0.004,0.003,0.002,1.49597928142335
1,0.005,0.007,0.003,0.002,1.49597928142335
1,0.005,0.008,0.003,0.002,1.49597928142335
1,0.005,0.001,0.003,0.002,1.49597928142335
1,0.005,0.006,0.003,0.002,1.49597928142335
1,0.005,0.003,0.003,0.002,1.49597928142335
1,0.005,0.002,0.003,0.002,1.49597928142335
1,0.004,0.006,0.003,0.002,1.4983917596143406
1,0.004,0.004,0.003,0.002,1.4983917596143406
1,0.004,0.001,0.003,0.002,1.4983917596143406
1,0.004,0.005,0.003,0.002,1.4983917596143406
1,0.004,0.002,0.003,0.002,1.4983917596143406
1,0.004,0.007,0.003,0.002,1.4983917596143406
1,0.004,0.003,0.003,0.002,1.4983917596143406
1,0.004,0.008,0.003,0.002,1.4983917596143406
1,0.002,0.004,0.002,0.003,1.4996873098957622
1,0.002,0.002,0.002,0.003,1.4996873098957622
1,0.002,0.006,0.002,0.003,1.4996873098957622
1,0.002,0.007,0.002,0.003,1.4996873098957622
1,0.002,0.008,0.002,0.003,1.4996873098957622
1,0.002,0.001,0.002,0.003,1.4996873098957622
1,0.002,0.003,0.002,0.003,1.4996873098957622
1,0.002,0.005,0.002,0.003,1.4996873098957622
